date,height1,height2,in_flow,out_flow
2019-11-29 04:00:00,2.593566666666667,2.6281833333333333,519.13938,170.71612833333333
2019-11-29 05:00:00,2.7264,2.7613333333333334,521.413695,198.75975666666668
2019-11-29 06:00:00,2.8438999999999997,2.8881,530.7129335714286,245.57326
2019-11-29 07:00:00,3.027716666666667,3.087,547.8160814285715,347.94689666666665
2019-11-29 08:00:00,3.0427666666666666,3.0454166666666667,461.71264833333333,492.51815
2019-11-29 09:00:00,2.986283333333333,2.99435,462.3956866666667,336.504075
2019-11-29 10:00:00,2.99395,3.0043833333333336,458.86157000000003,334.18139333333335
2019-11-29 11:00:00,2.98365,2.9902333333333333,458.95725000000004,379.63633833333336
2019-11-29 12:00:00,2.9345333333333334,2.95875,289.07065166666666,360.8318
2019-11-29 13:00:00,2.809183333333333,2.8514666666666666,214.94085666666666,413.5057683333333
2019-11-29 14:00:00,2.7034833333333332,2.7433833333333335,214.29899500000002,303.50827666666663
2019-11-29 15:00:00,2.64275,2.6805833333333333,213.48902,281.41854666666666
2019-11-29 16:00:00,2.5807166666666665,2.6196833333333336,214.15498166666666,329.98862333333335
2019-11-29 17:00:00,2.4822333333333333,2.5219,213.13311166666665,340.3787333333333
2019-11-29 18:00:00,2.3388333333333335,2.3801666666666668,215.26225833333334,526.2288233333334
2019-11-29 19:00:00,2.11405,2.1567999999999996,214.2219716666667,510.55382833333334
2019-11-29 20:00:00,1.9665333333333335,2.0056833333333333,214.50290333333334,370.359265
2019-11-29 21:00:00,1.8708333333333333,1.9074,210.42178833333335,292.26259000000005
2019-11-29 22:00:00,1.8139166666666666,1.8503333333333332,210.28669499999998,307.43017833333334
2019-11-29 23:00:00,1.7135833333333332,1.75065,228.8513266666667,345.63858999999997
2019-11-30 00:00:00,1.7009166666666669,1.7637833333333333,499.5153,241.8041133333333
2019-11-30 01:00:00,1.7904166666666665,1.8539333333333334,493.64162500000003,230.32213
2019-11-30 02:00:00,1.8724166666666666,1.9347833333333333,490.7357166666667,216.2148633333333
2019-11-30 03:00:00,1.9884333333333333,2.0465833333333334,489.2780583333333,178.06511666666665
2019-11-30 04:00:00,2.106866666666667,2.1661333333333332,482.17547333333334,173.6742866666667
2019-11-30 05:00:00,2.2311833333333335,2.2859666666666665,497.02730264705883,187.50039833333332
2019-11-30 06:00:00,2.464433333333333,2.4839333333333333,461.3923836134454,206.82082333333335
2019-11-30 07:00:00,2.697216666666667,2.7156499999999997,342.96717707282914,260.47168
